,answer_type_id,answer_type_name,answers,frontend_info_text,points,question_type_id,question_type_name,onlinetest_title,text,variable,questions_temp,correct_answers_temp,content,lang,topic_label_en,topic_label_de,source,answers_content,related_topics,topic_label_de_fixed,irt_difficulty,level_difficulty,docid
2837,4,Single Choice,"[{'Die optimale Nutzung von Ressourcen und die termingerechte Produktion von Produkten': 'true', 'Die Minimierung der Mitarbeiterzahl in der Produktion': 'false', 'Die Maximierung des Gewinns unabhängig von den Ressourcen': 'false', 'Die Produktion von Produkten ohne Ressourcenplanung': 'false'}]",N/A,N/A,N/A,N/A,N/A,Was ist das Hauptziel der Fertigungsplanung?,N/A,Was ist das Hauptziel der Fertigungsplanung?,Die optimale Nutzung von Ressourcen und die termingerechte Produktion von Produkten,hauptziel fertigungsplanung optimal nutzung ressource termingerecht produktion produkt minimierung mitarbeiterzahl produktion maximierung gewinn unabhängig ressource produktion produkt ressourcenplanung,GERMAN,N/A,Fertigungsplanung,ChatGPT3.5,Die optimale Nutzung von Ressourcen und die termingerechte Produktion von Produkten Die Minimierung der Mitarbeiterzahl in der Produktion Die Maximierung des Gewinns unabhängig von den Ressourcen Die Produktion von Produkten ohne Ressourcenplanung,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,2837
2838,4,Single Choice,"[{'Die Ermittlung des benötigten Materials für die Produktion': 'true', 'Die Überwachung der Mitarbeiterleistung in der Produktion': 'false', 'Die Bestimmung der Verkaufspreise für Produkte': 'false', 'Die Planung von Werbekampagnen': 'false'}]",N/A,N/A,N/A,N/A,N/A,Was ist die Aufgabe der Materialbedarfsplanung in einem PPS?,N/A,Was ist die Aufgabe der Materialbedarfsplanung in einem PPS?,Die Ermittlung des benötigten Materials für die Produktion,materialbedarfsplanung pp ermittlung benötigt material produktion überwachung mitarbeiterleistung produktion bestimmung verkaufspreis produkt planung werbekampagnen,GERMAN,N/A,Materialbedarfsplanung,ChatGPT3.5,Die Ermittlung des benötigten Materials für die Produktion Die Überwachung der Mitarbeiterleistung in der Produktion Die Bestimmung der Verkaufspreise für Produkte Die Planung von Werbekampagnen,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",metallbearbeitung und -verarbeitung,N/A,N/A,2838
2839,4,Single Choice,"[{'Die Planung der verfügbaren Produktionsressourcen wie Maschinen und Arbeitskräfte': 'true', 'Die Festlegung der Verkaufsziele eines Unternehmens': 'false', 'Die Bestimmung der Materialkosten für die Produktion': 'false', 'Die Planung von Transportrouten für Produkte': 'false'}]",N/A,N/A,N/A,N/A,N/A,Was beinhaltet die Kapazitätsplanung in einem PPS?,N/A,Was beinhaltet die Kapazitätsplanung in einem PPS?,Die Planung der verfügbaren Produktionsressourcen wie Maschinen und Arbeitskräfte,beinhalten kapazitätsplanung pp planung verfügbar produktionsressource maschine arbeitskraft festlegung verkaufsziel unternehmen bestimmung materialkosten produktion planung transportrout produkt,GERMAN,N/A,Kapazitätsplanung,ChatGPT3.5,Die Planung der verfügbaren Produktionsressourcen wie Maschinen und Arbeitskräfte Die Festlegung der Verkaufsziele eines Unternehmens Die Bestimmung der Materialkosten für die Produktion Die Planung von Transportrouten für Produkte,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",aufgabenmanagement,N/A,N/A,2839
2840,4,Single Choice,"[{'Vertretung der deutschen Interessen im Ausland': 'true', 'Verkehrspolitik in Deutschland': 'false', 'Umweltschutz in Deutschland': 'false', 'Steuereintreibung in Deutschland': 'false'}]",N/A,N/A,N/A,N/A,N/A,Welche Aufgaben hat das Auswärtige Amt in Deutschland?,N/A,Welche Aufgaben hat das Auswärtige Amt in Deutschland?,Vertretung der deutschen Interessen im Ausland,auswärtig amt deutschland vertretung deutsch interesse ausland verkehrspolitik deutschland umweltschutz deutschland steuereintreibung deutschland,GERMAN,N/A,Auswärtiges Amt,ChatGPT3.5,Vertretung der deutschen Interessen im Ausland Verkehrspolitik in Deutschland Umweltschutz in Deutschland Steuereintreibung in Deutschland,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",diplomatie und außenpolitische verwaltung,N/A,N/A,2840
2841,4,Single Choice,"[{'Die Kunst der internationalen Verhandlung und Kommunikation': 'true', 'Die Kunst des Kochens': 'false', 'Die Kunst des Malens': 'false', 'Die Kunst des Musizierens': 'false'}]",N/A,N/A,N/A,N/A,N/A,Was ist Diplomatie?,N/A,Was ist Diplomatie?,Die Kunst der internationalen Verhandlung und Kommunikation,diplomatie kunst international verhandlung kommunikation kunst kochen kunst malen kunst musizieren,GERMAN,N/A,Diplomatie,ChatGPT3.5,Die Kunst der internationalen Verhandlung und Kommunikation Die Kunst des Kochens Die Kunst des Malens Die Kunst des Musizierens,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",diplomatie und außenpolitische verwaltung,N/A,N/A,2841
2842,4,Single Choice,"[{'Vereinigte Staaten von Amerika': 'true', 'China': 'false', 'Russland': 'false', 'Deutschland': 'false'}]",N/A,N/A,N/A,N/A,N/A,Welches Land hat die meisten Botschaften weltweit?,N/A,Welches Land hat die meisten Botschaften weltweit?,Vereinigte Staaten von Amerika,land meist botschaft weltweit vereinigt staat amerika china russland deutschland,GERMAN,N/A,Internationale Beziehungen,ChatGPT3.5,Vereinigte Staaten von Amerika China Russland Deutschland,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",diplomatie und außenpolitische verwaltung,N/A,N/A,2842
2843,4,Single Choice,"[{'Vertretung der Heimatregierung und Unterstützung von Staatsbürgern': 'true', 'Verkauf von Lebensmitteln': 'false', 'Verkauf von Autos': 'false', 'Organisation von Konzerten': 'false'}]",N/A,N/A,N/A,N/A,N/A,Welche Aufgaben hat eine Botschaft im Ausland?,N/A,Welche Aufgaben hat eine Botschaft im Ausland?,Vertretung der Heimatregierung und Unterstützung von Staatsbürgern,botschaft ausland vertretung heimatregierung unterstützung staatsbürger verkauf lebensmittel verkauf auto organisation konzert,GERMAN,N/A,Botschaften und Konsulate,ChatGPT3.5,Vertretung der Heimatregierung und Unterstützung von Staatsbürgern Verkauf von Lebensmitteln Verkauf von Autos Organisation von Konzerten,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",diplomatie und außenpolitische verwaltung,N/A,N/A,2843
2844,7,Multiple Choice Matrix,"[{'Eine Methode zum Online-Shopping': 'false', 'Eine Methode zum elektronischen Lernen über das Internet': 'true', 'Eine Methode zum Kochen von Mahlzeiten': 'false', 'Eine Methode zum Autoreparatur-Training': 'false'}]",N/A,N/A,N/A,N/A,N/A,Was ist E-Learning?,N/A,Was ist E-Learning?,Eine Methode zum elektronischen Lernen über das Internet,elearning methode onlineshopping methode elektronisch lernen internet methode kochen mahlzeit methode autoreparaturtraining,GERMAN,N/A,E-Learning,ChatGPT3.5,Eine Methode zum Online-Shopping Eine Methode zum elektronischen Lernen über das Internet Eine Methode zum Kochen von Mahlzeiten Eine Methode zum Autoreparatur-Training,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",e-learning und kursbewertung,N/A,N/A,2844
2845,7,Multiple Choice Matrix,"[{'Facebook': 'false', 'Coursera': 'true', 'Twitter': 'false', 'Udemy': 'true'}]",N/A,N/A,N/A,N/A,N/A,Welche der folgenden sind gängige E-Learning-Plattformen?,N/A,Welche der folgenden sind gängige E-Learning-Plattformen?,"Coursera, Udemy",gängig elearningplattform facebook coursera twitter udemy,GERMAN,N/A,E-Learning-Plattformen,ChatGPT3.5,Facebook Coursera Twitter Udemy,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",e-learning und kursbewertung,N/A,N/A,2845
2846,7,Multiple Choice Matrix,"[{'Zeitverschwendung und ineffektiv': 'false', 'Flexibles Lernen von überall aus': 'true', 'Hohe Kosten für Schulungsmaterialien': 'false', 'Keine Möglichkeit zur Interaktion mit Lehrern': 'false'}]",N/A,N/A,N/A,N/A,N/A,Welche der folgenden Aussagen sind Vorteile von E-Learning?,N/A,Welche der folgenden Aussagen sind Vorteile von E-Learning?,Flexibles Lernen von überall aus,vorteil elearning zeitverschwendung ineffektiv flexibel lernen überall hoch kosten schulungsmaterialien möglichkeit interaktion lehrer,GERMAN,N/A,Vorteile von E-Learning,ChatGPT3.5,Zeitverschwendung und ineffektiv Flexibles Lernen von überall aus Hohe Kosten für Schulungsmaterialien Keine Möglichkeit zur Interaktion mit Lehrern,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",e-learning und kursbewertung,N/A,N/A,2846
2847,7,Multiple Choice Matrix,"[{'Nur Text ohne Bilder oder Videos': 'false', 'Text, Bilder, Videos, interaktive Übungen': 'true', 'Nur Videos ohne Text oder Bilder': 'false', 'Nur Audioaufnahmen ohne andere Materialien': 'false'}]",N/A,N/A,N/A,N/A,N/A,Welche Arten von Inhalten können in E-Learning-Kursen verwendet werden?,N/A,Welche Arten von Inhalten können in E-Learning-Kursen verwendet werden?,"Text, Bilder, Videos, interaktive Übungen",art inhalt elearningkursen bild videos bild videos interaktiv übung videos bild audioaufnahm material,GERMAN,N/A,E-Learning-Inhalte,ChatGPT3.5,"Nur Text ohne Bilder oder Videos Text, Bilder, Videos, interaktive Übungen Nur Videos ohne Text oder Bilder Nur Audioaufnahmen ohne andere Materialien","[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",e-learning und kursbewertung,N/A,N/A,2847
2848,7,Multiple Choice Matrix,"[{'Produktionskapazität': 'true', 'Nachfrage': 'false', 'Wetterbedingungen': 'false', 'Aktienkurse': 'false'}]",N/A,N/A,N/A,N/A,N/A,Welche Faktoren beeinflussen die Produktionsplanung?,N/A,Welche Faktoren beeinflussen die Produktionsplanung?,Produktionskapazität,faktor beeinflussen produktionsplanung produktionskapazität nachfrage wetterbedingung aktienkurs,GERMAN,N/A,Grundlagen der Produktionsplanung,ChatGPT3.5,Produktionskapazität Nachfrage Wetterbedingungen Aktienkurse,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,2848
2849,7,Multiple Choice Matrix,"[{'Langfristige Produktionsplanung': 'true', 'Kurzfristige Produktionsplanung': 'true', 'Tägliche Produktionsplanung': 'true', 'Monatliche Produktionsplanung': 'true'}]",N/A,N/A,N/A,N/A,N/A,Welche Arten der Produktionsplanung gibt es?,N/A,Welche Arten der Produktionsplanung gibt es?,"Langfristige Produktionsplanung, Kurzfristige Produktionsplanung, Tägliche Produktionsplanung, Monatliche Produktionsplanung",art produktionsplanung geben langfristig produktionsplanung kurzfristig produktionsplanung täglich produktionsplanung monatlich produktionsplanung,GERMAN,N/A,Arten von Produktionsplanung,ChatGPT3.5,Langfristige Produktionsplanung Kurzfristige Produktionsplanung Tägliche Produktionsplanung Monatliche Produktionsplanung,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]","betriebswirtschaftliche kenntnisse (planung, prozessmanagement, beschaffung, governance und schutz des geistigen eigentums)",N/A,N/A,2849
2850,7,Multiple Choice Matrix,"[{'Ermittlung des Materialbedarfs': 'true', 'Optimierung der Produktionsprozesse': 'false', 'Verkaufsförderung': 'false', 'Personalplanung': 'false'}]",N/A,N/A,N/A,N/A,N/A,Welche Rolle spielt die Materialbedarfsplanung in der Produktionsplanung?,N/A,Welche Rolle spielt die Materialbedarfsplanung in der Produktionsplanung?,Ermittlung des Materialbedarfs,rolle spielen materialbedarfsplanung produktionsplanung ermittlung materialbedarf optimierung produktionsprozeß verkaufsförderung personalplanung,GERMAN,N/A,Materialbedarfsplanung,ChatGPT3.5,Ermittlung des Materialbedarfs Optimierung der Produktionsprozesse Verkaufsförderung Personalplanung,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",metallbearbeitung und -verarbeitung,N/A,N/A,2850
2851,7,Multiple Choice Matrix,"[{'Festlegung der Produktionskapazität': 'true', 'Bestimmung des Materialbedarfs': 'false', 'Verkaufsförderung': 'false', 'Entwicklung neuer Produkte': 'false'}]",N/A,N/A,N/A,N/A,N/A,Was ist die Hauptaufgabe der Kapazitätsplanung?,N/A,Was ist die Hauptaufgabe der Kapazitätsplanung?,Festlegung der Produktionskapazität,hauptaufgabe kapazitätsplanung festlegung produktionskapazität bestimmung materialbedarf verkaufsförderung entwicklung neu produkt,GERMAN,N/A,Kapazitätsplanung,ChatGPT3.5,Festlegung der Produktionskapazität Bestimmung des Materialbedarfs Verkaufsförderung Entwicklung neuer Produkte,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",aufgabenmanagement,N/A,N/A,2851
2852,7,Multiple Choice Matrix,"[{'Frauen haben in allen Berufen die gleichen Aufstiegschancen wie Männer.': 'false', 'Die Lohnlücke zwischen Frauen und Männern existiert nicht mehr.': 'false', 'Frauen sind in einigen Branchen immer noch unterrepräsentiert.': 'true', 'Frauen sind in Führungspositionen genauso häufig vertreten wie Männer.': 'false'}]",N/A,N/A,N/A,N/A,N/A,Welche der folgenden Aussagen sind korrekt in Bezug auf Frauen in der Belegschaft? (Wähle alle zutreffenden Antworten aus),N/A,Welche der folgenden Aussagen sind korrekt in Bezug auf Frauen in der Belegschaft? (Wähle alle zutreffenden Antworten aus),Frauen sind in einigen Branchen immer noch unterrepräsentiert.,korrekt bezug frau belegschaft wählen zutreffend antwort frau berufen gleich aufstiegschance mann lohnlücke frau mann existieren mehr frau branche immer unterrepräsentieren frau führungsposition genauso häufig vertreten mann,GERMAN,N/A,Frauen in der Belegschaft,ChatGPT3.5,Frauen haben in allen Berufen die gleichen Aufstiegschancen wie Männer. Die Lohnlücke zwischen Frauen und Männern existiert nicht mehr. Frauen sind in einigen Branchen immer noch unterrepräsentiert. Frauen sind in Führungspositionen genauso häufig vertreten wie Männer.,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",frauen in der belegschaft,N/A,N/A,2852
2853,7,Multiple Choice Matrix,"[{'Die Dominanz von Männern in allen Bereichen der Arbeitswelt.': 'false', 'Die Beseitigung von Diskriminierung aufgrund des Geschlechts und die Förderung der Gleichberechtigung von Frauen und Männern.': 'true', 'Die Bevorzugung von Frauen bei der Einstellung und Beförderung.': 'false', 'Die Reduzierung der Anzahl weiblicher Arbeitskräfte in Unternehmen.': 'false'}]",N/A,N/A,N/A,N/A,N/A,Was bedeutet Geschlechtergleichstellung?,N/A,Was bedeutet Geschlechtergleichstellung?,Die Beseitigung von Diskriminierung aufgrund des Geschlechts und die Förderung der Gleichberechtigung von Frauen und Männern.,bedeuten geschlechtergleichstellung dominanz mann bereich arbeitswelt beseitigung diskriminierung aufgrund geschlecht förderung gleichberechtigung frau mann bevorzugung frau einstellung beförderung reduzierung anzahl weiblich arbeitskraft unternehmen,GERMAN,N/A,Geschlechtergleichstellung,ChatGPT3.5,Die Dominanz von Männern in allen Bereichen der Arbeitswelt. Die Beseitigung von Diskriminierung aufgrund des Geschlechts und die Förderung der Gleichberechtigung von Frauen und Männern. Die Bevorzugung von Frauen bei der Einstellung und Beförderung. Die Reduzierung der Anzahl weiblicher Arbeitskräfte in Unternehmen.,"[{'topic': 'Allgemeinwissen', 'rate': 0.31622672429223514}, {'topic': 'Arbeitssicherheit und Gesundheitsschutz', 'rate': 0.03884054539284159}, {'topic': 'Datenverarbeitung', 'rate': 0.03579986688647307}, {'topic': 'Deutsche Sprache', 'rate': 0.05374241938292218}, {'topic': 'Elektrotechnik', 'rate': 0.026895748214670546}]",frauen in der belegschaft,N/A,N/A,2853
